image_id,image_title_vernacular,country,series,volume,year,page,folio,folio_to,citation,source_pdf_url,act_number,act_type,pope,evidence_type,act_date,concession_date,coronation_date,legate,deputy,register_refs,documents,rubric_latin,incipit_latin,confidence,notes
matka-boza-bolesna-skulsk,Matka Boża Bolesna,Poland,AAS,88,1996,628,,,"AAS 88 (1996), p. 628",https://www.vatican.va/archive/aas/documents/AAS-88-1996-ocr.pdf,VII,Litterae Apostolicae,Ioannes Paulus PP. II,papal_coronation_act,1996-03-23,,,,,,,"Imago Beatae Mariae Virginis Dolorosae quae in ecclesia oppidi v.d. Skulsk colitur, pretioso diademate redimitur « nomine et auctoritate Summi Pontificis ».","In dolorosae Christi Matris vitam « permultae et vehementes passiones confluxerunt in talem nexum et colligationem, ut non solum fidem eius inconcussam comprobarent »",medium,"Country Poland inferred from the diocese of Włocławek and the place Skulsk; not stated in the act. OCR of the quotation reads « eolli-gationem » (colligationem). Bishop Bronisław Dembowski, letters of 2 Feb. 1996."
imago-virginis-b-mariae-virginis-in-caelum-assum,,Poland,AAS,20,1928,17,,,"AAS 20 (1928), p. 17",https://www.vatican.va/archive/aas/documents/AAS-20-1928-ocr.pdf,I,Litterae Apostolicae,Pius PP. XI,retrospective_attestation,1927-08-07,,1877,"Ludovicus Iacobini, Apostolicae Sedis Legatus",,,,"SANCTUARIUM B. M. V. IN CAELUM ASSUMPTAE, IN OPPIDO STARAVIEN, DIOECESIS PREMISLIEN. LAT., BASILICAE MINORIS PRIVILEGIIS AUGETUR.","Exstat intra fines dioecesis Premisliensis Latinorum, in oppido Stammen vulgo nuncupato, celeberrimum sanctuarium Deo sacrum in honorem B. Mariae Virginis Deiparae sideribus receptae",high,"Coronation attested: 'imago Virginis diademate aureo ab Apostolicae Sedis Legato Ludovico Iacobinio anno MDCCCLXXVII redimita'; the act is sought on the 50th anniversary 'ex quo supradicta Imago Virginis sollemni ritu corona praecincta fuit'. Place name OCR-mangled: rubric 'STARAVIEN', body 'in oppido Stammen vulgo nuncupato' and 'loci vulgo Star avien' = Starawieś. Country explicit ('in Polonia')."
obraz-matki-bozej-ze-stoczka-warminskiego-matka,Obraz Matki Bożej ze Stoczka Warmińskiego (Matka Pokoju / Mother of Peace),Poland,AAS,75,1983,935,,,"AAS 75 (1983), p. 935",https://www.vatican.va/archive/aas/documents/AAS-75-1983-I-ocr.pdf,,Allocutio (Iter apostolicum in Poloniam),Ioannes Paulus PP. II,papal_personal_coronation,1983-06-19,,1983-06-19,,,,,"Cestochoviae, occasione oblata coronationis quattuor Imaginum Beatae Mariae Virginis.",,high,"One of four images crowned personally by John Paul II at Jasna Góra, Częstochowa, on 19 June 1983 ('obrazie z sanktuarium w Stoczku, Diecezji Warmińskiej'). The Pope gives thanks to 'Matka Pokoju' (Mother of Peace) for over three hundred years of protection over Warmia, and recalls that Stoczek was the place of Cardinal Wyszyński's internment 1953-1954. Bishop Jan Obłąk of Warmia is greeted. Image detail on printed pages 938-939; act begins on p. 935."
obraz-matki-bozej-ze-stoczka-warminskiego-matka,Obraz Matki Bożej ze Stoczka Warmińskiego (Matka Pokoju / Mother of Peace),Poland,AAS,81,1989,827,,,"AAS 81 (1989), p. 827",https://www.vatican.va/archive/aas/documents/AAS-81-1989-ocr.pdf,X,Litterae Apostolicae,Ioannes Paulus PP. II,papal_personal_coronation,1989-02-23,,1983-06-19,,,,,Memoriae proditur Summum Pontificem Ioannem Paulum II die undevicesimo mensis Iunii anno 1983 imaginem coronasse Beatae Mariae Virginis « Matris Pacis » in dioecesi Varmiensi.,Maxima afficimur laetitia quotiescumque facultas Nobis contingit signum aliquod dandi Nostrae in Beatissimam Virginem Mariam pietatis,high,"Retrieved from txt for the AAS 81 index entry 'Matris Pacis, in dioec. Varmiensi, 827'. The Pope crowned the image at Jasna Góra, Częstochowa, on 19 June 1983 (one of the four images of the Częstochowa coronation address, AAS 75 p. 935). Bishop: Jan Obłąk."
matka-boza-fatimska-szczecin-szczecin-stettin,Matka Boża Fatimska (Szczecin),Poland,AAS,78,1986,408,,,"AAS 78 (1986), p. 408",https://www.vatican.va/archive/aas/documents/AAS-78-1986-ocr.pdf,II,Litterae Apostolicae,Ioannes Paulus PP. II,papal_coronation_act,1986-01-17,,,,,,,"Statua B. M. V. de Fatima, quae Stettini in paroeciali asservatur templo Immaculato Cordi Mariae dedicato, pretioso diademate redimitur.",Cum in Ecclesia Sedinensi-Caminensi recens condita nullum adhuc ex sententia Sanctae Sedis sit simulacrum aliqua corona redimitum,high,Retrieved from txt for the index entry 'Cum in ... 408'. Bishop: Kazimierz Majdański. Country inferred from the see and place name (act does not name Poland).
matka-boza-szkaplerzna-tomaszow-lubelski,Matka Boża Szkaplerzna,Poland,AAS,86,1994,570,,,"AAS 86 (1994), p. 570",https://www.vatican.va/archive/aas/documents/AAS-86-1994-ocr.pdf,V,Litterae Apostolicae,Ioannes Paulus PP. II,papal_coronation_act,1994-02-02,,,,,,,"Imago Beatae Mariae Virginis Scapularis, quae pie servatur in ecclesia paroeciali Annuntiationis B.M.V., loco Tomaszów Lubelski in dioecesi Zamosciensi-Lubaczoviensi, pretioso diademate redimiri sinitur « nomine et auctoritate Summi Pontificis ».","Imago illa Beatae Mariae Virginis Scapularis, quae exornat ecclesiam paroecialem Annuntiationis B.M.V, loco vulgo Tomaszów Lubelski",high,Act names the region as Polish (« illius Polonicae regionis »). Bishop Jan Śrutwa deputed to impose the crown in the Pope's name.
matka-boza-fatimska-trzebinia-trzebinia,"Matka Boża Fatimska, Trzebinia",Poland,AAS,88,1996,912,,,"AAS 88 (1996), p. 912",https://www.vatican.va/archive/aas/documents/AAS-88-1996-ocr.pdf,IV,Litterae Apostolicae,Ioannes Paulus PP. II,papal_coronation_act,1996-09-09,,,,,,,"Imago Beatae Mariae Virginis de Fatima, quae in ecclesia paroeciali oppidi v.d. Trzebinia in archidioecesi Cracoviensi colitur, pretioso diademate redimitur.","« Mater pulchrae dilectionis, christianis tertii millennii in magnum Iubilaeum procedentibus quoddam erit Sidus, quod firmiter gressus Domino obviam moderabitur » (Tertio millennio adveniente, 59).",high,"Requested by Franciszek Card. Macharski, Archbishop of Kraków (letters of 17 June 1996). The same act is also visible at the end of passage AAS-88-1996-ocr#910. Country not stated in the act; inferred from the Latin diocese/place name."
matka-boza-wspomozycielka-twardogora,Matka Boża Wspomożycielka,Poland,AAS,86,1994,713,,,"AAS 86 (1994), p. 713",https://www.vatican.va/archive/aas/documents/AAS-86-1994-ocr.pdf,I,Litterae Apostolicae,Ioannes Paulus PP. II,papal_coronation_act,1994-05-05,,,,,,,"Imago Beatae Mariae Virginis Auxiliatricis, quae pie servatur in ecclesia Sanctuarii B.M.V., loco Twardogóra in dioecesi Calissiensi, pretioso diademate redimiri sinitur « nomine et auctoritate Summi Pontificis ».",In ecclesia sanctuario loci vulgo dicti Twardogóra gratiosa colitur imago B. Mariae Virginis Auxiliatricis.,medium,Country Poland inferred from the diocese of Kalisz and the place name; not stated in the act. Bishop Stanisław Napierała deputed to impose the crown.
matka-boza-fatimska-wadowice,Matka Boża Fatimska,Poland,AAS,84,1992,1056,,,"AAS 84 (1992), p. 1056",https://www.vatican.va/archive/aas/documents/AAS-84-1992-ocr.pdf,I,Litterae Apostolicae,Ioannes Paulus PP. II,papal_personal_coronation,1992-03-30,,,,,,,Beatae Mariae Virginis de Fatima simulacrum quod in templo servatur S. Petri Apostoli in urbe quam Wadowice vocant diademate redimitur.,"Cum Nos sollicito quidem studio Beatissimam Virginem Mariam usque prosequimur, tum etiam, quotiescumque de eiusdem gloria cultuque agitur apud fideles augendis",high,"The Pope states he crowned the statue himself ('sacro diademate Nos sollemniter coronavimus Ipsi') while at Wadowice during an apostolic journey to Poland; the act gives no date for the crowning, so coronation_date is null. Requested by Card. Franciszek Macharski. OCR runs words together in the incipit ('sollicitoquidem', 'Viginem'), silently repaired."
matka-boza-laskawa-wieliczka,Matka Boża Łaskawa,Poland,AAS,86,1994,715,,,"AAS 86 (1994), p. 715",https://www.vatican.va/archive/aas/documents/AAS-86-1994-ocr.pdf,III,Litterae Apostolicae,Ioannes Paulus PP. II,papal_coronation_act,1994-05-14,,,,,,,"Imago Beatae Mariae Virginis Gratiarum, quae in ecclesia S. Francisci Assisiensis oppidi v.d. Wieliczka colitur, pretioso diademate redimitur.","Merito invocatur a populo fideli Beata Virgo Maria, quae « mater nobis in ordine gratiae exstitit » (Lumen gentium, 61).",medium,"Country Poland inferred from Wieliczka and the archdiocese of Kraków; not stated in the act. Petition of Cardinal Franciszek Macharski, letters of 15 Dec. 1993. The act notes the Pope himself had formerly venerated the image."
matka-boza-of-wola-gulowska-wola-gulowska,Matka Boża of Wola Gułowska,Poland,AAS,74,1982,11,,,"AAS 74 (1982), p. 11",https://www.vatican.va/archive/aas/documents/AAS-74-1982-ocr.pdf,III,Litterae Apostolicae,Ioannes Paulus PP. II,papal_coronation_act,1981-11-09,,,,,,,Sinitur Episcopus Siedlcensis imaginem Beatae Mariae Virginis redimire quam Polonus populus in templo « Wola Gulowska » in dioecesi Siedlcensi veneratur.,"Quo amore quaque veneratione in Deiparam Virginem Mariam filii feramur, sub cuius tutelam non modo primaevum sacerdotium",high,"Faculty granted to Bp Ioannes Mazur of Siedlce (or his delegate) to crown the image in the Pope's name; day of coronation left to him. Country explicit ('Polonus populus', 'Poloni fideles'). Modern place-name Wola Gułowska."
matka-boza-laskawa-wroclaw,Matka Boża Łaskawa,Poland,AAS,86,1994,714,,,"AAS 86 (1994), p. 714",https://www.vatican.va/archive/aas/documents/AAS-86-1994-ocr.pdf,II,Litterae Apostolicae,Ioannes Paulus PP. II,papal_coronation_act,1994-05-14,,,,,,,"Beatae Mariae Virginis divinae Gratiae imago, quae in templo paroeciali S. Caroli Borromaei asservatur, in urbe Wratislaviensi, nomine et auctoritate Summi Pontificis coronatur.","Saeculorum quidem decursu omnium ordinum fideles ad Virginem Mariam fidenti animo decurrerunt, pro comperto habentes superna se beneficia indulgenter accepturos.",medium,"Country Poland inferred from the see of Wrocław; not stated in the act. Petition of Cardinal Henryk Roman Gulbinowicz, Archbishop of Wrocław."
matka-boza-adorujaca-matka-boza-sobieska-wroclaw,Matka Boża Adorująca (Matka Boża Sobieska),Poland,AAS,88,1996,629,,,"AAS 88 (1996), p. 629",https://www.vatican.va/archive/aas/documents/AAS-88-1996-ocr.pdf,VIII,Litterae Apostolicae,Ioannes Paulus PP. II,papal_coronation_act,1996-03-23,,,,,,,"Imago beatae Mariae Virginis « Matris Adorantis », quae in cathedrali templo metropolitanae Sedis Vratislaviensis pie colitur, pretioso diademate redimiri sinitur « nomine et auctoritate Summi Pontificis ».",Probe novimus Christifideles Vratislaviae civitatis totiusque archidioecesis singulari pietate colere imaginem beatae Mariae Virginis « Matris Adorantis »,high,"The act addresses « istis dilectis Polonicis filiis ». The image is said to have been given by Clement XI to Alexander Sobieski, son of King John III. Petition of Cardinal Henryk Roman Gulbinowicz, letters of 10 Feb. 1996."
matka-boza-zwycieska-mariampolska-wroclaw-wrocla,"Matka Boża Zwycięska (Mariampolska), Wrocław",Poland,AAS,80,1988,1101,,,"AAS 80 (1988), p. 1101",https://www.vatican.va/archive/aas/documents/AAS-80-1988-ocr.pdf,IV,Litterae Apostolicae,Ioannes Paulus PP. II,papal_coronation_act,1988-03-30,,,,,,,"Imago Beatae Mariae Victricis, quae Vratislaviae in Poloniae urbe pie colitur ibique in templo B.M.V. « in Arena » dedicato asservatur, pretioso diademate redimitur.",Magno quidem honore dignissima existimanda videtur imago Beatae Mariae Victricis a saeculo XVI repetita,high,Retrieved from txt for the AAS 80 index entry 'B.M.V. Victricis ... 1101'. Petitioner: Card. Henryk Gulbinowicz.
b-m-v-de-consolatione-imago-wlodawa-orchowek,,Poland,AAS,79,1987,513,,,"AAS 79 (1987), p. 513",https://www.vatican.va/archive/aas/documents/AAS-79-1987-ocr.pdf,II,Litterae Apostolicae,Ioannes Paulus PP. II,papal_coronation_act,1987-03-26,,,,,,,"B. M. V. de Consolatione imago quae in ecclesia paroeciali vulgo « Wlodawa-Orchówek », in Poloniae finibus, colitur, diademate « nomine et auctoritate Summi Pontificis » redimitur.","Saepe Nos memoria repetentes innumera beneficia in catholicam Ecclesiam indesinenter a B. V. Maria collata, pietatem nimirum erga tantam tamque munificam fidelium omnium matrem patronamque confirmari",high,"Faculty granted to Ioannes Mazur, Bishop of Siedlce, to crown the image in the Pope's name on a feast day, in person or through another; no coronation date given. Country explicit in the rubric ('in Poloniae finibus'). No vernacular title in the act; the Latin has 'B. M. V. de Consolatione'."
matka-boza-fatimska-zakopane-krzeptowki-zakopane,"Matka Boża Fatimska, Zakopane-Krzeptówki",Poland,AAS,80,1988,1739,,,"AAS 80 (1988), p. 1739",https://www.vatican.va/archive/aas/documents/AAS-80-1988-ocr.pdf,I,Litterae Apostolicae,Ioannes Paulus PP. II,papal_personal_coronation,1987-10-11,,1987-10-11,,,,,B. M. V. signum quod in ecclesia paroeciali loci v. d. Zakopane-Krzeptówki colitur ab Ipso Summo Pontifice pretioso diademate redimitur.,Nemini quidem latet quanta dilectione quantoque filiali amore Nos ab ineunte aetate Beatam Mariam Virginem colamus,medium,"Retrieved from txt for the AAS 80 index entry 'Ab ipso S. P. coronatur quae in loco Zakopane-Krzeptówki colitur, 1739'. The Pope crowned it himself in St Peter's Square: 'in Foro Petriano ... hoc ipso die, pridie IX anniversarii diei ab initio Pontificatus Nostri, simulacrum ... pretioso diademate coronavimus'. Coronation date taken as the Datum date (11 Oct 1987); the phrase 'pridie IX anniversarii' does not fit 11 October and should be checked. The image is a Fatima statue given by the Bishop of Leiria-Fátima to Card. Wyszyński. Petitioner: Card. Franciszek Macharski; country/diocese inferred from the Cracow archdiocese."
obraz-matki-bozej-z-zielenic-zieleniecki-obraz-b,Obraz Matki Bożej z Zielenic (zieleniecki obraz Bogarodzicy),Poland,AAS,75,1983,935,,,"AAS 75 (1983), p. 935",https://www.vatican.va/archive/aas/documents/AAS-75-1983-I-ocr.pdf,,Allocutio (Iter apostolicum in Poloniam),Ioannes Paulus PP. II,papal_personal_coronation,1983-06-19,,1983-06-19,,,,,"Cestochoviae, occasione oblata coronationis quattuor Imaginum Beatae Mariae Virginis.",,high,"One of four images crowned personally by John Paul II at Jasna Góra, Częstochowa, on 19 June 1983 ('obrazie z sanktuarium w Zielenicach, Diecezji Kieleckiej'), tied to the centenary of the diocese of Kielce. Bishop Stanisław Szymecki of Kielce is greeted. Image detail on printed pages 939-940; act begins on p. 935."
deiparae-immaculatae-simulacrum-braga,,Portugal,AAS,46,1954,365,,,"AAS 46 (1954), p. 365",https://www.vatican.va/archive/aas/documents/AAS-46-1954-ocr.pdf,I,Epistula (Legate deputation),Pius PP. XII,retrospective_attestation,1954-05-25,,1904,,,,,"AD EMUM P. D. EMMANUELEM TIT. SANCTORUM MARCELLINI ET PETRI S. R. E. PRESB. CARDINALEM GONÇALVES CEREJEIRA, PATRIARCHAM LISBONENSEM, QUEM LEGATUM DELIGIT AD CONGRESSUM MARIALEM E TOTA LUSITANIA, AUGUSTAE BRACARUM AD SANCTUARIUM « MONTE DO SAMEIRO » CELEBRANDUM.","Iucundo admodum animo accepimus, proximo Iunio mense, Augustae Bracarum, in perillustri et prisca Lusitaniae septemtrionalis civitate, ad Sanctuarium celeberrimum « Monte do Sameiro »",medium,"Legate letter for the Portuguese national Marian Congress; the Legate (Card. Gonçalves Cerejeira) is deputed to preside at the Congress, NOT to crown, so this is a retrospective attestation only: 'praeclarumque Deiparae Immaculatae simulacrum ... Romae egregia arte confectum et a Pio Pp. IX ... sacro ritu lustratum, quinquaginta abhinc annos aurea corona ... est feliciter redimitum'. Coronation year 1904 is computed from 'quinquaginta abhinc annos' relative to the act date (1954); not stated verbatim. The statue was made in Rome and blessed by Pius IX. OCR of the rubric in the passage reads 'MONTE DO SAMURO' and 'CONCALVES CERKJEIRA'; corrected from the body text ('Monte do Sameiro') and standard spelling."
nossa-senhora-de-fatima-fatima,Nossa Senhora de Fátima,Portugal,AAS,38,1946,264,,,"AAS 38 (1946), p. 264",https://www.vatican.va/archive/aas/documents/AAS-38-1946-ocr.pdf,,Nuntius radiophonicus,Pius PP. XII,retrospective_attestation,1946-05-13,,1946-05-13,,,,,"NUNTIUS RADIOPHONICUS A BEATISSIMO PATRE, DIE XIII MENSIS MAII A. MCMXLVI, LUSITANIAE CHRISTIFIDELIBUS DATUS, SOLLEMNIA CELEBRANTIBUS AD SANCTUARIUM B. MARIAE V. A FATIMA, AUREA CORONA NOMINE SUMMI PONTIFICIS REDIMITAE.",,high,"Assigned passage is the volume index (printed p. 461); the document itself is the radio message at printed p. 264, used as aas_page. Body is Portuguese: 'por mäo do Nosso Cardeal Legado, acabamos de coroar a Imagem taumaturga' — the Pope crowned the image through an unnamed Cardinal Legate, so legate left null. Country explicit ('Lusitaniae christifidelibus'). Classified retrospective_attestation because the document is a homiletic radio message attesting the coronation just performed, not the deputation act itself."
nossa-senhora-de-fatima-fatima,Nossa Senhora de Fátima,Portugal,AAS,38,1946,376,,,"AAS 38 (1946), p. 376",https://www.vatican.va/archive/aas/documents/AAS-38-1946-ocr.pdf,I,Epistula,Pius PP. XII,papal_legate_deputation,1946-04-28,,1946-05-13,Benedictus S. R. E. Cardinalis Aloisi Masella,,,,"AD EMUM P. D. BENEDICTUM TIT. SANCTAE MARIAE IN VALLICELLA S. R. E. PRESBYTERUM CARDINALEM ALOISI MASELLA, QUEM LEGATUM MITTIT AD CORONAM APPONENDAM SIMULACRO B. MARIAE V. DE FATIMA.","Celeberrima sollemnia, quae abhinc annos quattuor flagrantissima animorum pietate in honorem Beatae Mariae Virginis de Fatima a Lusitaniae fidelibus peracta sunt",high,"Reached from the back-of-volume index passage (p. 494: 'Coronatio: ... simulacri B. Mariae V. de Fatima, 267, 376'); the act itself is the Epistula on p. 376: 'perinsignem imaginem Nostrae Dominae de Fatima sollemni ritu coronandam censuimus ... Legatum Nostrum deligimus ac renuntiamus, ut in Sanctuario de Fatima inditam Beatae Mariae Imaginem nomine Nostro Nostraque auctoritate aureo diademate exornes'. The coronation itself is recorded in the papal radio message of 13 May 1946, AAS 38 (1946) pp. 264-267, rubric 'NUNTIUS RADIOPHONICUS ... SOLLEMNIA CELEBRANTIBUS AD SANCTUARIUM B. MARIAE V. A FATIMA, AUREA CORONA NOMINE SUMMI PONTIFICIS REDIMITAE' ('por mão do Nosso Cardeal Legado, acabamos de coroar a Imagem taumaturga'). Diocese (Leiria) not named in either text."
nossa-senhora-de-fatima-fatima,Nossa Senhora de Fátima,Portugal,AAS,43,1951,780,,,"AAS 43 (1951), p. 780",https://www.vatican.va/archive/aas/documents/AAS-43-1951-ocr.pdf,III,Epistula,Pius PP. XII,retrospective_attestation,1951-09-24,,1946,,,,,"AD EMUM P. D. FRIDERICUM, EPISCOPUM TUSCULANUM, S. R. E. CARDINALEM TEDESCHINI, PATRIARCHALIS BASILICAE VATICANAE ARCHIPRESBYTERUM, SACRI CONSILII PETRIANAE FABRICAE PRAEFECTUM EUNDEMQUE SUMMI PONTIFICIS DATARIUM, LEGATUM DELECTUM AD SACRA SOLLEMNIA IN LUSITANIA AD SIMULACRUM B. VIRGINIS MARIAE DE FATIMA CELEBRANDA.","Proximo Octobri mense, postquam Congressus Marialis ex omnibus nationibus Ulyssipone in Lusitania habitus fuerit, Anno Sacro, quem ad universum catholicum orbem extendimus",medium,"Letter deputing Card. Federico Tedeschini as Legate for the closing solemnities of the Holy Year at Fatima — NOT for a coronation; the crowning is mentioned retrospectively on printed p. 781: « quique eandem sollemni ritu quinque abhinc annos coronandam quoque decrevimus ». 'quinque abhinc annos' from the Datum (24 Sept 1951) gives 1946; the year is not stated outright. `legate` left null because Tedeschini was deputed for the solemnities, not to crown. Diocese not named in the act; Leiria supplied from the place name — verify. The candidate passage is keyed to printed p. 781; the act begins on p. 780, which is cited here."
nossa-senhora-de-fatima-fatima,Nossa Senhora de Fátima,Portugal,AAS,44,1952,467,,,"AAS 44 (1952), p. 467",https://www.vatican.va/archive/aas/documents/AAS-44-1952-ocr.pdf,IV,Epistula,Pius PP. XII,retrospective_attestation,1952-05-18,,,Benedictus S. R. E. Cardinalis Aloisi Masella,,,,"AD EMUM P. D. BENEDICTUM EPISCOPUM PRAENESTINUM S. R. E. CARDINALEM ALOISI MASELLA, PATRIARCHALIS BASILICAE LATERANENSIS ARCHIPRESBYTERUM, SACRAE CONGREGATIONIS DE DISCIPLINA SACRAMENTORUM PRO-PRAEFECTUM, QUINQUAGESIMUM SACERDOTII ANNUM IMPLETURUM.","Persuavi animi iucunditate accepimus, praenobilis sedis istius Praenestinae clerum fidelemque populum, egregio praeeunte Episcopo suffraganeo, concordi studere consilio",medium,"Jubilee letter to Card. Aloisi Masella; the coronation is mentioned only retrospectively on printed p. 467: « Peculiarem quoque benevolentiam Nos tibi significavimus, quum ad coronam simulacro Beatae Mariae Virginis de Fatima apponendam Legatum Nostrum renuntiavimus ». No date given for the crowning. The Datum on p. 468 is OCR-corrupt ('die xviii mensis Maii, anno MDCCCCIII'); the pontifical year ('quarto decimo') fixes it as 1952, so 1952-05-18 — verify. Country inferred from 'de Fatima'."
nossa-senhora-de-fatima-fatima,Nossa Senhora de Fátima,Portugal,AAS,46,1954,625,,,"AAS 46 (1954), p. 625",https://www.vatican.va/archive/aas/documents/AAS-46-1954-ocr.pdf,,Litterae Encyclicae,Pius PP. XII,retrospective_attestation,1954-10-11,,1946,,,,,"AD VENERABILES FRATRES PATRIARCHAS, ARCHIEPISCOPOS, EPISCOPOS ALIOSQUE LOCORUM ORDINARIOS PACEM ET COMMUNIONEM CUM APOSTOLICA SEDE HABENTES: DE REGALI BEATAE MARIAE VIRGINIS DIGNITATE EIUSQUE FESTO INSTITUENDO.","Ad Caeli Reginam, inde a primis Catholicae Ecclesiae saeculis, supplices preces ac laudis pietatisque cantus christianus populus adhibuit",medium,"Encyclical 'Ad caeli Reginam'. The act opens on printed p. 625; the coronation clause falls on p. 627, so aas_page is the act's start page (which here also equals the passage's printed_page). Clause: '...radiophonicum nuntium, quem ad Lusitanorum populum transmisimus, cum prodigialis Mariae Virginis imago, quae Fatimae colitur, aureo diademate redimita fuit' (OCR renders 'colitur' as 'eolito'). Footnote 3 cites A.A.S. 38 (1946) p. 264 — the radio message accompanying the 1946 crowning at Fátima — but this passage states no date, so coronation_date is null. Country inferred from 'ad Lusitanorum populum' + 'Fatimae'; no diocese or sanctuary named."
nossa-senhora-de-fatima-fatima,Nossa Senhora de Fátima,Portugal,AAS,47,1955,210,,,"AAS 47 (1955), p. 210",https://www.vatican.va/archive/aas/documents/AAS-47-1955-ocr.pdf,II,Litterae Apostolicae,Pius PP. XII,retrospective_attestation,1953-11-12,,1946,,,,,"ECCLESIA PRINCIPALIS B. MARIAE V. A SACRATISSIMO ROSARIO, IN LOCO FATIMA LEIRIENSIS DIOECESIS POSITA, BASILICAE MINORIS TITULO HONORIBUSQUE DECORATUR.","Luce superna caliginosum saeculum illustranti, Beatae Mariae Virgini sacra est augusta Aedes Fatimae, in Lusitanorum finibus, ubi eadem Deipara, e Rosarii nomine nuncupata, olim se dedit conspiciendam.",high,"Basilica Minor elevation act; states in passing 'sive cum Imago Deiparae aureo diademate, Nostro nomine et auctoritate, anno scilicet MCMXLVI, redimiretur' - crowned 1946 in the Pope's name and by his authority; the crowning Legate is not named in the act. Country explicit ('in Lusitanorum finibus'). The act rubric and body begin on printed page 210."
nossa-senhora-de-fatima-fatima,Nossa Senhora de Fátima,Portugal,AAS,59,1967,466,,,"AAS 59 (1967), p. 466",https://www.vatican.va/archive/aas/documents/AAS-59-1967-ocr.pdf,,Adhortatio Apostolica (Signum magnum),Paulus PP. VI,retrospective_attestation,1967-05-13,,1946-05-13,,,,,"Ad universos Episcopos pacem et communionem cum Apostolica Sede habentes: de Beata Virgine Maria, Matre Ecclesiae omniumque virtutum exemplari, veneranda atque imitanda.","SIGNUM MAGNUM, quod sanctus Ioannes Apostolus in caelo suspexit, Mulierem videlicet amictam sole, non immerito de beatissima Maria Virgine ... interpretatur",medium,"Not an act about a coronation: the attestation is in footnote 6 of the Apostolic Exhortation Signum magnum - 'Nuntius Radiophonicus a Pio XII, die 13 mensis Maii anno 1946, Lusitaniae christifidelibus datus, sollemnia celebrantibus ad templum B. Mariae Fatimensis, aurea corona nomine Summi Pontificis redimitae: A. A. S. 38 (1946) p. 264'. Coronation date taken as the day of those solemnities (13 May 1946) - verify. The exhortation begins on p. 465 (rubric and incipit taken from there); the footnote is on p. 466. Locality 'Fátima' inferred from 'Fatimensis'; country explicit (Lusitania)."
nuestra-senora-de-monserrate-hormigueros,Nuestra Señora de Monserrate,Puerto Rico,AAS,86,1994,861,,,"AAS 86 (1994), p. 861",https://www.vatican.va/archive/aas/documents/AAS-86-1994-ocr.pdf,II,Litterae Apostolicae,Ioannes Paulus PP. II,papal_coronation_act,1994-07-18,,,,,,,"Imago Beatae Mariae Virginis, quae sub titulo « Nuestra Señora de Monserrate » in sacrario eiusdem nominis pie colitur, pretioso diademate redimitur.","Omnibus manifestum est a primordiis evangelizationis Americae Beatam Virginem Mariam vehementer ibi auxiliari, qua de causa a populo fideli prolixe colitur.",medium,"Retrieved from the act itself; the batch passage is the back-of-volume 'Index rerum analyticus' (p. 1071) which points here. Petitioner: Ulixes Aurelius Casiano Vargas, Episcopus Maiaguezensis. Country explicit ('totius Portus Divitis Nationis'). Locality NOT given in the act — 'Hormigueros' is supplied from outside knowledge of this shrine and should be verified or dropped."
sedembolestna-panna-maria-sastin-sastin-straze,Sedembolestná Panna Mária (Šaštín),Slovakia,AAS,57,1965,457,,,"AAS 57 (1965), p. 457",https://www.vatican.va/archive/aas/documents/AAS-57-1965-ocr.pdf,IV,Litterae Apostolicae,Paulus PP. VI,retrospective_attestation,1964-11-23,,1864,,,,,"Titulo ac privilegiis Basilicae Minoris ecclesia Beatae Mariae Virginis Septem Dolorum in oppido v. « Sastin », intra Tyrnaviensis Administrationis Apostolicae fines, decoratur.","Quam pulchra, immortalis, frugifera ac triumphis assuefacta Fides, a Christo Domino nobis indita, sit, per varie tentatos ac vexatos populos clare comprobatur.",medium,"Basilica Minor act. Coronation grant attested: 'Anno praesertim MDCCCLXIV, trecentesimo ab ipsa condita ecclesia, Servus Dei Pius Pp. IX, Decessor Noster, praeter nonnullas Indulgentias, Marialis simulacri coronationem concessit et largitus est' — Pius IX granted the coronation in 1864 (the year the grant was made; the ceremony's date is not given). OCR forms: 'MDCCCLX i v' = MDCCCLXIV; place 'Sassinii'/'Sassinio', vulgo 'Sastinkse Straze' = Šaštínske Stráže (Šaštín-Stráže). Incipit OCR 'triumphis assuefa Fides' repaired to 'assuefacta'. Act begins on printed p. 457; passage printed_page is 458. Country explicit ('Slovachiae'); vernacular title supplied, verify."
